File Name	Subject Description	Motion Description	KeyWords	Number of Frames	Frame Rate	Length (s)
136_10.amc	Weird Walks	Walk Crouched	[]	556	120	4.633333333333334
136_11.amc	Weird Walks	Walk Backwards Crouched	[]	598	120	4.983333333333333
136_12.amc	Weird Walks	Walk Backwards Crouched	[]	544	120	4.533333333333333
136_13.amc	Weird Walks	Walk on Toes Crouched	[]	521	120	4.341666666666667
136_14.amc	Weird Walks	Walk on Toes Crouched	[]	443	120	3.691666666666667
136_15.amc	Weird Walks	Walk Backwards on Toes Crouched	[]	562	120	4.683333333333334
136_16.amc	Weird Walks	Walk Backwards on Toes Crouched	[]	524	120	4.366666666666666
136_17.amc	Weird Walks	Flamingo, lift legs high	[]	882	120	7.35
136_18.amc	Weird Walks	Flamingo, lift legs high	[]	621	120	5.175
136_19.amc	Weird Walks	Motorcycle	[]	72	60	1.2
136_20.amc	Weird Walks	Normal Walk	[]	413	120	3.441666666666667
136_21.amc	Weird Walks	Normal Walk	[]	250	120	2.0833333333333335
136_22.amc	Weird Walks	Normal Walk	[]	347	120	2.8916666666666666
136_23.amc	Weird Walks	Normal Walk	[]	308	120	2.566666666666667
136_24.amc	Weird Walks	Normal Walk	[]	447	120	3.725
136_25.amc	Weird Walks	Normal Walk Backwards	[]	745	120	6.208333333333333
136_26.amc	Weird Walks	Normal Walk Backwards	[]	592	120	4.933333333333334
136_27.amc	Weird Walks	Walk on Toes	[]	452	120	3.7666666666666666
136_28.amc	Weird Walks	Walk on Toes	[]	463	120	3.8583333333333334
136_29.amc	Weird Walks	Walk Backwards on Toes	[]	492	120	4.1
136_30.amc	Weird Walks	Walk Backwards on Toes	[]	529	120	4.408333333333333
136_31.amc	Weird Walks	Quail, quick little steps	[]	597	120	4.975
136_32.amc	Weird Walks	Quail, quick little steps	[]	600	120	5.0
136_33.amc	Weird Walks	Range of Motion	[]	410	120	3.4166666666666665
137_01.amc	Stylized Motions	Cat Coffee Mug	[]	900	120	7.5
137_02.amc	Stylized Motions	Cat Pick Up	[]	902	120	7.516666666666667
137_03.amc	Stylized Motions	Cat Wait	[]	2725	120	22.708333333333332
137_04.amc	Stylized Motions	Cat Walk	[]	806	120	6.716666666666667
137_05.amc	Stylized Motions	Chicken Coffee Mug	[]	732	120	6.1
137_06.amc	Stylized Motions	Chicken Pick Up	[]	678	120	5.65
137_07.amc	Stylized Motions	Chicken Wait	[]	1989	120	16.575
137_08.amc	Stylized Motions	Chicken Walk	[]	807	120	6.725
137_09.amc	Stylized Motions	Dinosaur Coffee Mug	[]	1028	120	8.566666666666666
137_10.amc	Stylized Motions	Dinosaur Pick Up	[]	935	120	7.791666666666667
137_11.amc	Stylized Motions	Dinosaur Wait	[]	2053	120	17.108333333333334
137_12.amc	Stylized Motions	Dinosaur Walk	[]	820	120	6.833333333333333
137_13.amc	Stylized Motions	Drunk Coffee Mug	['run']	1234	120	10.283333333333333
137_14.amc	Stylized Motions	Drunk Pick Up	['run']	942	120	7.85
137_15.amc	Stylized Motions	Drunk Wait	['run']	2242	120	18.683333333333334
137_16.amc	Stylized Motions	Drunk Walk	['run']	637	120	5.308333333333334
137_17.amc	Stylized Motions	Gangly Teen Coffee Mug	[]	811	120	6.758333333333334
137_18.amc	Stylized Motions	Gangly Teen Pick Up	[]	580	120	4.833333333333333
137_19.amc	Stylized Motions	Gangly Teen Wait	[]	2216	120	18.466666666666665
137_20.amc	Stylized Motions	Gangly Teen Walk	[]	667	120	5.558333333333334
137_21.amc	Stylized Motions	Graceful Lady Coffee Mug	[]	797	120	6.641666666666667
137_22.amc	Stylized Motions	Graceful Lady Pick Up	[]	683	120	5.691666666666666
137_23.amc	Stylized Motions	Graceful Lady Wait	[]	1894	120	15.783333333333333
137_24.amc	Stylized Motions	Graceful Lady Walk	[]	496	120	4.133333333333334
137_25.amc	Stylized Motions	Motorcycle	[]	64	120	0.5333333333333333
137_26.amc	Stylized Motions	Normal Coffee Mug	[]	655	120	5.458333333333333
137_27.amc	Stylized Motions	Normal Pick Up	[]	483	120	4.025
137_28.amc	Stylized Motions	Normal Wait	[]	1550	120	12.916666666666666
137_29.amc	Stylized Motions	Normal Walk	[]	469	120	3.908333333333333
137_30.amc	Stylized Motions	Old Man Coffee Mug	[]	1464	120	12.2
137_31.amc	Stylized Motions	Old Man Pick Up	[]	1402	120	11.683333333333334
137_32.amc	Stylized Motions	Old Man Wait	[]	2090	120	17.416666666666668
137_33.amc	Stylized Motions	Old Man Walk	[]	1276	120	10.633333333333333
137_34.amc	Stylized Motions	Range of Motion	[]	372	120	3.1
137_35.amc	Stylized Motions	Sexy Lady Coffee Mug	[]	1037	120	8.641666666666667
137_36.amc	Stylized Motions	Sexy Lady Pick Up	[]	1064	120	8.866666666666667
137_37.amc	Stylized Motions	Sexy Lady Wait	[]	2131	120	17.758333333333333
137_38.amc	Stylized Motions	Sexy Lady Walk	[]	840	120	7.0
137_39.amc	Stylized Motions	Strong Man Coffee Mug	[]	1222	120	10.183333333333334
137_40.amc	Stylized Motions	Strong Man Pick Up	[]	848	120	7.066666666666666
137_41.amc	Stylized Motions	Strong Man Wait	[]	2163	120	18.025
137_42.amc	Stylized Motions	Strong Man Walk	[]	908	120	7.566666666666666
138_01.amc	Marching, Walking and Talking	Marching	[]	335	120	2.7916666666666665
138_02.amc	Marching, Walking and Talking	Marching	[]	324	120	2.7
138_03.amc	Marching, Walking and Talking	Marching	[]	282	120	2.35
138_04.amc	Marching, Walking and Talking	Marching	[]	291	120	2.425
138_05.amc	Marching, Walking and Talking	Marching	[]	154	120	1.2833333333333334
138_06.amc	Marching, Walking and Talking	Marching	[]	165	120	1.375
138_07.amc	Marching, Walking and Talking	Marching	[]	160	120	1.3333333333333333
138_08.amc	Marching, Walking and Talking	Marching	[]	166	120	1.3833333333333333
138_09.amc	Marching, Walking and Talking	Marching	[]	177	120	1.475
138_10.amc	Marching, Walking and Talking	Marching	[]	181	120	1.5083333333333333
138_11.amc	Marching, Walking and Talking	Story	[]	183	120	1.525
138_12.amc	Marching, Walking and Talking	Story	[]	135	120	1.125
138_13.amc	Marching, Walking and Talking	Story	[]	179	120	1.4916666666666667
138_14.amc	Marching, Walking and Talking	Story	[]	174	120	1.45
138_15.amc	Marching, Walking and Talking	Story	[]	171	120	1.425
138_16.amc	Marching, Walking and Talking	Story	[]	177	120	1.475
138_17.amc	Marching, Walking and Talking	Story	[]	182	120	1.5166666666666666
138_18.amc	Marching, Walking and Talking	Story	[]	160	120	1.3333333333333333
138_19.amc	Marching, Walking and Talking	Story	[]	191	120	1.5916666666666666
138_20.amc	Marching, Walking and Talking	Story	[]	187	120	1.5583333333333333
138_21.amc	Marching, Walking and Talking	Story	[]	164	120	1.3666666666666667
138_22.amc	Marching, Walking and Talking	Story	[]	160	120	1.3333333333333333
138_23.amc	Marching, Walking and Talking	Story	[]	190	120	1.5833333333333333
138_24.amc	Marching, Walking and Talking	Story	[]	209	120	1.7416666666666667
138_25.amc	Marching, Walking and Talking	Story	[]	148	120	1.2333333333333334
138_26.amc	Marching, Walking and Talking	Story	[]	394	120	3.283333333333333
138_27.amc	Marching, Walking and Talking	Story	[]	390	120	3.25
138_28.amc	Marching, Walking and Talking	Story	[]	398	120	3.316666666666667
138_29.amc	Marching, Walking and Talking	Story	[]	339	120	2.825
138_30.amc	Marching, Walking and Talking	Story	[]	452	120	3.7666666666666666
138_31.amc	Marching, Walking and Talking	Story	[]	329	120	2.7416666666666667
138_32.amc	Marching, Walking and Talking	Story	[]	378	120	3.15
138_33.amc	Marching, Walking and Talking	Story	[]	434	120	3.6166666666666667
138_34.amc	Marching, Walking and Talking	Story	[]	384	120	3.2
138_35.amc	Marching, Walking and Talking	Story	[]	378	120	3.15
138_36.amc	Marching, Walking and Talking	Story	[]	449	120	3.7416666666666667
138_37.amc	Marching, Walking and Talking	Story	[]	336	120	2.8
138_38.amc	Marching, Walking and Talking	Story	[]	401	120	3.341666666666667
138_39.amc	Marching, Walking and Talking	Story	[]	365	120	3.0416666666666665
138_40.amc	Marching, Walking and Talking	Story	[]	340	120	2.8333333333333335
138_41.amc	Marching, Walking and Talking	Story	[]	326	120	2.716666666666667
138_42.amc	Marching, Walking and Talking	Story	[]	383	120	3.191666666666667
138_43.amc	Marching, Walking and Talking	Story	[]	310	120	2.5833333333333335
138_44.amc	Marching, Walking and Talking	Story	[]	420	120	3.5
138_45.amc	Marching, Walking and Talking	Story	[]	274	120	2.283333333333333
138_46.amc	Marching, Walking and Talking	Story	[]	131	120	1.0916666666666666
138_47.amc	Marching, Walking and Talking	Story	[]	284	120	2.3666666666666667
138_48.amc	Marching, Walking and Talking	Story	[]	262	120	2.183333333333333
138_49.amc	Marching, Walking and Talking	Story	[]	261	120	2.175
138_50.amc	Marching, Walking and Talking	Story	[]	324	120	2.7
138_51.amc	Marching, Walking and Talking	Story	[]	292	120	2.433333333333333
138_52.amc	Marching, Walking and Talking	Story	[]	362	120	3.0166666666666666
138_53.amc	Marching, Walking and Talking	Story	[]	314	120	2.6166666666666667
138_54.amc	Marching, Walking and Talking	Story	[]	326	120	2.716666666666667
138_55.amc	Marching, Walking and Talking	Story	[]	164	120	1.3666666666666667
139_01.amc	Action Walks, sneaking, wounded, looking around	Looking Around	[]	453	120	3.775
139_02.amc	Action Walks, sneaking, wounded, looking around	Shifting Weight	[]	390	120	3.25
139_03.amc	Action Walks, sneaking, wounded, looking around	Looking Around	[]	409	120	3.408333333333333
139_04.amc	Action Walks, sneaking, wounded, looking around	Looking Around	[]	367	120	3.058333333333333
139_05.amc	Action Walks, sneaking, wounded, looking around	Pulling a Gun	[]	212	120	1.7666666666666666
139_06.amc	Action Walks, sneaking, wounded, looking around	Poking Around On The Ground	[]	562	120	4.683333333333334
139_07.amc	Action Walks, sneaking, wounded, looking around	Poking Around On The Ground	[]	210	120	1.75
139_08.amc	Action Walks, sneaking, wounded, looking around	Poking Around On The Ground	[]	419	120	3.4916666666666667
139_09.amc	Action Walks, sneaking, wounded, looking around	Ducking	[]	411	120	3.425
139_10.amc	Action Walks, sneaking, wounded, looking around	Run	[]	287	120	2.3916666666666666
139_11.amc	Action Walks, sneaking, wounded, looking around	Run To Sneak	[]	132	120	1.1
139_12.amc	Action Walks, sneaking, wounded, looking around	Run in Circles	[]	407	120	3.3916666666666666
139_13.amc	Action Walks, sneaking, wounded, looking around	Run in Circles	[]	577	120	4.808333333333334
139_14.amc	Action Walks, sneaking, wounded, looking around	Sneak Sideways	[]	412	120	3.433333333333333
139_15.amc	Action Walks, sneaking, wounded, looking around	Sneak Sideways	[]	448	120	3.7333333333333334
139_16.amc	Action Walks, sneaking, wounded, looking around	Get Up From Ground	[]	271	120	2.2583333333333333
139_17.amc	Action Walks, sneaking, wounded, looking around	Get Up From Ground	[]	299	120	2.4916666666666667
139_18.amc	Action Walks, sneaking, wounded, looking around	Get Up From Ground Laying on Back	[]	355	120	2.9583333333333335
139_19.amc	Action Walks, sneaking, wounded, looking around	Walk Wounded Leg	[]	416	120	3.466666666666667
139_20.amc	Action Walks, sneaking, wounded, looking around	Walk Wounded Leg	[]	653	120	5.441666666666666
139_21.amc	Action Walks, sneaking, wounded, looking around	Range Of Motion	[]	545	120	4.541666666666667
139_22.amc	Action Walks, sneaking, wounded, looking around	Walk Wounded Leg	[]	593	120	4.941666666666666
139_23.amc	Action Walks, sneaking, wounded, looking around	Walk Wounded Leg	[]	662	120	5.516666666666667
139_24.amc	Action Walks, sneaking, wounded, looking around	Walk Wounded Leg	[]	297	120	2.475
139_25.amc	Action Walks, sneaking, wounded, looking around	Giving Directions	[]	275	120	2.2916666666666665
139_26.amc	Action Walks, sneaking, wounded, looking around	Looking Around	[]	270	120	2.25
139_27.amc	Action Walks, sneaking, wounded, looking around	Looking Around	[]	302	120	2.5166666666666666
139_28.amc	Action Walks, sneaking, wounded, looking around	Walking	[]	1237	120	10.308333333333334
139_29.amc	Action Walks, sneaking, wounded, looking around	Sneaking	[]	876	120	7.3
139_30.amc	Action Walks, sneaking, wounded, looking around	Walking	[]	525	120	4.375
139_31.amc	Action Walks, sneaking, wounded, looking around	Sneaking	[]	877	120	7.308333333333334
139_32.amc	Action Walks, sneaking, wounded, looking around	Sneaking	[]	788	120	6.566666666666666
139_33.amc	Action Walks, sneaking, wounded, looking around	Sneaking	[]	1248	120	10.4
139_34.amc	Action Walks, sneaking, wounded, looking around	Sneaking	[]	467	120	3.8916666666666666
140_01.amc	Getting Up From Ground	Get Up Face Down	[]	345	120	2.875
140_02.amc	Getting Up From Ground	Get Up Face Down	[]	390	120	3.25
140_03.amc	Getting Up From Ground	Get Up Laying on Side	[]	425	120	3.5416666666666665
140_04.amc	Getting Up From Ground	Get Up Laying on Side	[]	459	120	3.825
140_05.amc	Getting Up From Ground	Motorcycle	[]	10	120	0.08333333333333333
140_06.amc	Getting Up From Ground	Idle	[]	1483	120	12.358333333333333
140_07.amc	Getting Up From Ground	Idle	[]	514	120	4.283333333333333
140_08.amc	Getting Up From Ground	Get Up From Ground Laying on Back	[]	373	120	3.1083333333333334
140_09.amc	Getting Up From Ground	Get Up From Ground Laying on Back	[]	339	120	2.825
141_01.amc	General Subject Capture	Run	[]	30	120	0.25
141_02.amc	General Subject Capture	Run	[]	46	120	0.38333333333333336
141_03.amc	General Subject Capture	Run	[]	95	120	0.7916666666666666
141_04.amc	General Subject Capture	Jump Distances	[]	227	120	1.8916666666666666
141_05.amc	General Subject Capture	Jump Sideways	[]	95	120	0.7916666666666666
141_06.amc	General Subject Capture	Jump Twist	[]	270	120	2.25
141_07.amc	General Subject Capture	Walk Up and Over	[]	123	120	1.025
141_08.amc	General Subject Capture	Steop On Walk Down	[]	137	120	1.1416666666666666
141_09.amc	General Subject Capture	Step Over	[]	97	120	0.8083333333333333
141_10.amc	General Subject Capture	Toss and Catch	[]	210	120	1.75
141_11.amc	General Subject Capture	Throw and Catch	[]	285	120	2.375
141_12.amc	General Subject Capture	Dance, Twist	[]	236	120	1.9666666666666666
141_13.amc	General Subject Capture	Stretch and Yawn	[]	152	120	1.2666666666666666
141_14.amc	General Subject Capture	Punch and Kick	[]	240	120	2.0
141_15.amc	General Subject Capture	Range of Motion	[]	484	120	4.033333333333333
141_16.amc	General Subject Capture	Wave Hello	[]	124	120	1.0333333333333334
141_17.amc	General Subject Capture	Sit on Stool	[]	233	120	1.9416666666666667
141_18.amc	General Subject Capture	Peek a Boo	[]	161	120	1.3416666666666666
141_19.amc	General Subject Capture	Walk	[]	496	120	4.133333333333334
141_20.amc	General Subject Capture	Waiting	[]	317	120	2.6416666666666666
141_21.amc	General Subject Capture	Shrug	[]	112	120	0.9333333333333333
141_22.amc	General Subject Capture	High Five	[]	82	120	0.6833333333333333
141_23.amc	General Subject Capture	Shake Hands	[]	106	120	0.8833333333333333
141_24.amc	General Subject Capture	Around the world High Five Low	[]	107	120	0.8916666666666667
141_25.amc	General Subject Capture	Walk	[]	255	120	2.125
141_26.amc	General Subject Capture	Curtsey	[]	165	120	1.375
141_27.amc	General Subject Capture	Mope	[]	230	120	1.9166666666666667
141_28.amc	General Subject Capture	Slap Hands, Throw it Back	[]	147	120	1.225
141_29.amc	General Subject Capture	Random Walk	[]	485	120	4.041666666666667
141_30.amc	General Subject Capture	Random Walk	[]	300	120	2.5
141_31.amc	General Subject Capture	Walk Backwards	[]	279	120	2.325
141_32.amc	General Subject Capture	Walk Sideways, Cross Legs	[]	369	120	3.075
141_33.amc	General Subject Capture	Walk Sideways, Foot to Foot	[]	440	120	3.6666666666666665
141_34.amc	General Subject Capture	Run	[]	130	120	1.0833333333333333
142_01.amc	Stylized Walks	Childish	[]	2183	120	18.191666666666666
142_02.amc	Stylized Walks	Clumsy	[]	783	120	6.525
142_03.amc	Stylized Walks	Clumsy	[]	1010	120	8.416666666666666
142_04.amc	Stylized Walks	Cool	[]	1554	120	12.95
142_05.amc	Stylized Walks	Depressed	[]	2804	120	23.366666666666667
142_06.amc	Stylized Walks	Elated	[]	1101	120	9.175
142_07.amc	Stylized Walks	Elderlyman	[]	3493	120	29.108333333333334
142_08.amc	Stylized Walks	Happy	[]	1263	120	10.525
142_09.amc	Stylized Walks	Joy	[]	1110	120	9.25
142_10.amc	Stylized Walks	Lavish	[]	1877	120	15.641666666666667
142_11.amc	Stylized Walks	Marching	[]	1365	120	11.375
142_12.amc	Stylized Walks	Painfulleftknee	[]	1958	120	16.316666666666666
142_13.amc	Stylized Walks	Relaxed	[]	2149	120	17.908333333333335
142_14.amc	Stylized Walks	Rushed	[]	692	120	5.766666666666667
142_15.amc	Stylized Walks	Sad	[]	2238	120	18.65
142_16.amc	Stylized Walks	Scared	[]	2423	120	20.191666666666666
142_17.amc	Stylized Walks	Scared	[]	1845	120	15.375
142_18.amc	Stylized Walks	Sexy	[]	2039	120	16.991666666666667
142_19.amc	Stylized Walks	Shy	[]	1871	120	15.591666666666667
142_20.amc	Stylized Walks	Singing in the rain jump	['jump']	638	120	5.316666666666666
142_21.amc	Stylized Walks	Singing in the rain jump	['jump']	587	120	4.891666666666667
142_22.amc	Stylized Walks	Sneaky	[]	2175	120	18.125
143_01.amc	General Subject Capture	Run	[]	41	120	0.3416666666666667
143_02.amc	General Subject Capture	Run to Stop	[]	86	120	0.7166666666666667
143_03.amc	General Subject Capture	Start to Run	[]	99	120	0.825
143_04.amc	General Subject Capture	Run Figure 8	[]	451	120	3.7583333333333333
143_05.amc	General Subject Capture	Jumping Distances	[]	140	120	1.1666666666666667
143_06.amc	General Subject Capture	Jumping Heights	[]	163	120	1.3583333333333334
143_07.amc	General Subject Capture	Jumping Sideways	[]	231	120	1.925
143_08.amc	General Subject Capture	Jumping Twists	[]	160	120	1.3333333333333333
143_09.amc	General Subject Capture	Jumping Twists	[]	226	120	1.8833333333333333
143_10.amc	General Subject Capture	Walk And Pick up Tool Box	[]	239	120	1.9916666666666667
143_11.amc	General Subject Capture	Walk And Pick up Box	[]	273	120	2.275
143_12.amc	General Subject Capture	Walk And Pick up Toolbox	[]	245	120	2.0416666666666665
143_13.amc	General Subject Capture	Walk and Pick up Laundry Basket	[]	241	120	2.0083333333333333
143_14.amc	General Subject Capture	Walk And Step Over	[]	301	120	2.5083333333333333
143_15.amc	General Subject Capture	Walk And Step Over	[]	294	120	2.45
143_16.amc	General Subject Capture	Walk And Step Over	[]	254	120	2.1166666666666667
143_17.amc	General Subject Capture	Walk Up Stairs And Over	[]	262	120	2.183333333333333
143_18.amc	General Subject Capture	Sit Down And Get Up	[]	312	120	2.6
143_19.amc	General Subject Capture	Sit On Stool And Get Up	[]	349	120	2.908333333333333
